series_id	year	period	value	footnote_codes
LAUCN010550000000006	2023	M05	39211	
LAUCN010550000000006	2023	M06	39378	
LAUCN010550000000006	2023	M07	39193	
LAUCN010550000000006	2023	M08	39183	
LAUCN010550000000006	2023	M09	39303	
LAUCN010550000000006	2023	M10	39574	
LAUCN010550000000006	2023	M11	39840	
LAUCN010570000000006	2023	M01	6484	
LAUCN010570000000006	2023	M02	6489	
LAUCN010570000000006	2023	M03	6543	
LAUCN010570000000006	2023	M04	6545	
LAUCN010570000000006	2023	M05	6579	
LAUCN010570000000006	2023	M06	6700	
LAUCN010570000000006	2023	M07	6659	
LAUCN010570000000006	2023	M08	6699	
LAUCN010570000000006	2023	M09	6739	
LAUCN010570000000006	2023	M10	6763	
LAUCN010570000000006	2023	M11	6766	
LAUCN010590000000006	2023	M01	14488	
LAUCN010590000000006	2023	M02	14499	
LAUCN010590000000006	2023	M03	14560	
LAUCN010590000000006	2023	M04	14635	
LAUCN010590000000006	2023	M05	14682	
LAUCN010590000000006	2023	M06	14253	
LAUCN010590000000006	2023	M07	14201	
LAUCN010590000000006	2023	M08	14220	
LAUCN010590000000006	2023	M09	14035	
LAUCN010590000000006	2023	M10	14116	
LAUCN010590000000006	2023	M11	14075	
LAUCN010610000000006	2023	M01	11221	
LAUCN010610000000006	2023	M02	11015	
LAUCN010610000000006	2023	M03	10959	
LAUCN010610000000006	2023	M04	11072	
LAUCN010610000000006	2023	M05	11108	
LAUCN010610000000006	2023	M06	11229	
LAUCN010610000000006	2023	M07	11378	
LAUCN010610000000006	2023	M08	11438	
LAUCN010610000000006	2023	M09	11397	
LAUCN010610000000006	2023	M10	11681	
LAUCN010610000000006	2023	M11	11637	
LAUCN010630000000006	2023	M01	2742	
LAUCN010630000000006	2023	M02	2766	
LAUCN010630000000006	2023	M03	2718	
LAUCN010630000000006	2023	M04	2759	
LAUCN010630000000006	2023	M05	2763	
LAUCN010630000000006	2023	M06	2785	
LAUCN010630000000006	2023	M07	2781	
LAUCN010630000000006	2023	M08	2785	
LAUCN010630000000006	2023	M09	2782	
LAUCN010630000000006	2023	M10	2830	
LAUCN010630000000006	2023	M11	2832	
LAUCN010650000000006	2023	M01	5943	
LAUCN010650000000006	2023	M02	5793	
LAUCN010650000000006	2023	M03	5730	
LAUCN010650000000006	2023	M04	5758	
LAUCN010650000000006	2023	M05	5762	
LAUCN010650000000006	2023	M06	5814	
LAUCN010650000000006	2023	M07	5934	
LAUCN010650000000006	2023	M08	5982	
LAUCN010650000000006	2023	M09	6060	
LAUCN010650000000006	2023	M10	6272	
LAUCN010650000000006	2023	M11	6216	
LAUCN010670000000006	2023	M01	7055	
LAUCN010670000000006	2023	M02	7007	
LAUCN010670000000006	2023	M03	6976	
LAUCN010670000000006	2023	M04	7036	
LAUCN010670000000006	2023	M05	7070	
LAUCN010670000000006	2023	M06	7126	
LAUCN010670000000006	2023	M07	7152	
LAUCN010670000000006	2023	M08	7172	
LAUCN010670000000006	2023	M09	7122	
LAUCN010670000000006	2023	M10	7238	
LAUCN010670000000006	2023	M11	7246	
LAUCN010690000000006	2023	M01	48284	
LAUCN010690000000006	2023	M02	48481	
LAUCN010690000000006	2023	M03	48403	
LAUCN010690000000006	2023	M04	48637	
LAUCN010690000000006	2023	M05	48720	
LAUCN010690000000006	2023	M06	48953	
LAUCN010690000000006	2023	M07	48836	
LAUCN010690000000006	2023	M08	48922	
LAUCN010690000000006	2023	M09	48661	
LAUCN010690000000006	2023	M10	49036	
LAUCN010690000000006	2023	M11	49183	
LAUCN010710000000006	2023	M01	22868	
LAUCN010710000000006	2023	M02	22703	
LAUCN010710000000006	2023	M03	23050	
LAUCN010710000000006	2023	M04	23160	
LAUCN010710000000006	2023	M05	23253	
LAUCN010710000000006	2023	M06	23383	
LAUCN010710000000006	2023	M07	23319	
LAUCN010710000000006	2023	M08	23309	
LAUCN010710000000006	2023	M09	23468	
LAUCN010710000000006	2023	M10	23687	
LAUCN010710000000006	2023	M11	23736	
LAUCN010730000000006	2023	M01	320417	
LAUCN010730000000006	2023	M02	322195	
LAUCN010730000000006	2023	M03	323317	
LAUCN010730000000006	2023	M04	323294	
LAUCN010730000000006	2023	M05	325026	
LAUCN010730000000006	2023	M06	327191	
LAUCN010730000000006	2023	M07	325496	
LAUCN010730000000006	2023	M08	323178	
LAUCN010730000000006	2023	M09	324431	
LAUCN010730000000006	2023	M10	326761	
LAUCN010730000000006	2023	M11	329453	
LAUCN010750000000006	2023	M01	5656	
LAUCN010750000000006	2023	M02	5618	
LAUCN010750000000006	2023	M03	5628	
LAUCN010750000000006	2023	M04	5647	
LAUCN010750000000006	2023	M05	5666	
LAUCN010750000000006	2023	M06	5821	
LAUCN010750000000006	2023	M07	5781	
LAUCN010750000000006	2023	M08	5826	
LAUCN010750000000006	2023	M09	5785	
LAUCN010750000000006	2023	M10	5831	
LAUCN010750000000006	2023	M11	5816	
LAUCN010770000000006	2023	M01	42532	
LAUCN010770000000006	2023	M02	42693	
LAUCN010770000000006	2023	M03	42821	
LAUCN010770000000006	2023	M04	42980	
LAUCN010770000000006	2023	M05	43158	
LAUCN010770000000006	2023	M06	43223	
LAUCN010770000000006	2023	M07	43114	
LAUCN010770000000006	2023	M08	43039	
LAUCN010770000000006	2023	M09	43029	
LAUCN010770000000006	2023	M10	43264	
LAUCN010770000000006	2023	M11	43289	
LAUCN010790000000006	2023	M01	14780	
LAUCN010790000000006	2023	M02	14780	
LAUCN010790000000006	2023	M03	14730	
LAUCN010790000000006	2023	M04	14758	
LAUCN010790000000006	2023	M05	14861	
LAUCN010790000000006	2023	M06	14938	
LAUCN010790000000006	2023	M07	14930	
LAUCN010790000000006	2023	M08	14917	
LAUCN010790000000006	2023	M09	14894	
LAUCN010790000000006	2023	M10	15068	
LAUCN010790000000006	2023	M11	15071	
LAUCN010810000000006	2023	M01	79572	
LAUCN010810000000006	2023	M02	80460	
LAUCN010810000000006	2023	M03	80470	
LAUCN010810000000006	2023	M04	81031	
LAUCN010810000000006	2023	M05	81066	
LAUCN010810000000006	2023	M06	81280	
LAUCN010810000000006	2023	M07	80836	
LAUCN010810000000006	2023	M08	81078	
LAUCN010810000000006	2023	M09	81301	
LAUCN010810000000006	2023	M10	81875	
LAUCN010810000000006	2023	M11	82308	
LAUCN010830000000006	2023	M01	48565	
LAUCN010830000000006	2023	M02	48941	
LAUCN010830000000006	2023	M03	49165	
LAUCN010830000000006	2023	M04	49200	
LAUCN010830000000006	2023	M05	49401	
LAUCN010830000000006	2023	M06	49617	
LAUCN010830000000006	2023	M07	49793	
LAUCN010830000000006	2023	M08	49845	
LAUCN010830000000006	2023	M09	49835	
LAUCN010830000000006	2023	M10	50185	
LAUCN010830000000006	2023	M11	50397	
LAUCN010850000000006	2023	M01	3483	
LAUCN010850000000006	2023	M02	3450	
LAUCN010850000000006	2023	M03	3430	
LAUCN010850000000006	2023	M04	3425	
LAUCN010850000000006	2023	M05	3465	
LAUCN010850000000006	2023	M06	3490	
LAUCN010850000000006	2023	M07	3507	
LAUCN010850000000006	2023	M08	3494	
LAUCN010850000000006	2023	M09	3479	
LAUCN010850000000006	2023	M10	3538	
LAUCN010850000000006	2023	M11	3558	
LAUCN010870000000006	2023	M01	7764	
LAUCN010870000000006	2023	M02	7817	
LAUCN010870000000006	2023	M03	7822	
LAUCN010870000000006	2023	M04	7845	
LAUCN010870000000006	2023	M05	7840	
LAUCN010870000000006	2023	M06	7993	
LAUCN010870000000006	2023	M07	7919	
LAUCN010870000000006	2023	M08	7948	
LAUCN010870000000006	2023	M09	8018	
LAUCN010870000000006	2023	M10	8055	
LAUCN010870000000006	2023	M11	8064	
